split,seed,episode_id,task,object_family,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,true_fragile,language_fragile,vision_fragile,tactile_fragile,true_slippery,language_slippery,vision_slippery,tactile_slippery,true_heavy,language_heavy,vision_heavy,tactile_heavy,true_full,language_full,vision_full,tactile_full,true_soft,language_soft,vision_soft,tactile_soft,true_locked,language_locked,vision_locked,tactile_locked
combined_hard_shift,1,10,slide,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.34060,0.29290,0.41886,0,0.55186,0.24503,0.11664,0,0.25412,0.71695,0.17766,1,0.32227,0.67791,0.77911,0,0.31501,0.66200,0.23594,1,0.35389,0.81578,0.63775
combined_hard_shift,1,11,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,1,0.44133,0.36869,0.62974,0,0.26612,0.63510,0.22090,0,0.52744,0.45276,0.29798,1,0.65368,0.71231,0.78226,0,0.26134,0.36034,0.21472,0,0.15303,0.54180,0.26548
combined_hard_shift,1,12,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.18110,0.98000,0.28830,0,0.08729,0.85308,0.40430,1,0.51152,0.60847,0.49194,0,0.17715,0.02000,0.16372,0,0.11724,0.35386,0.31663,0,0.51685,0.02000,0.02000
combined_hard_shift,1,13,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.37203,0.33104,0.48400,0,0.21162,0.98000,0.31304,1,0.71900,0.16447,0.98000,0,0.05138,0.50011,0.03616,1,0.68444,0.95431,0.59898,0,0.18527,0.32015,0.18002
combined_hard_shift,1,14,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.21663,0.05800,0.35000,0,0.46896,0.02000,0.28660,0,0.46558,0.40930,0.39997,0,0.32718,0.04903,0.28979,1,0.59580,0.38000,0.51115,0,0.18640,0.23320,0.17173
combined_hard_shift,1,15,handoff,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.29409,0.08548,0.02000,0,0.44739,0.59651,0.22598,0,0.40708,0.62160,0.47247,1,0.67029,0.55965,0.56365,1,0.32318,0.48843,0.77013,0,0.60436,0.21380,0.63733
combined_hard_shift,1,16,slide,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.49200,0.19591,0.02000,0,0.20711,0.02000,0.35840,0,0.04680,0.32496,0.48640,1,0.92358,0.98000,0.42094,0,0.44375,0.11778,0.16532,1,0.67534,0.78242,0.89362
combined_hard_shift,1,17,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.41408,0.90384,0.32458,0,0.46095,0.76451,0.29031,1,0.76002,0.69741,0.43734,0,0.53799,0.28537,0.21834,0,0.30775,0.47516,0.09334,0,0.54562,0.14905,0.10742
combined_hard_shift,1,18,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.23067,0.95416,0.20077,0,0.41116,0.94920,0.02000,1,0.30274,0.14183,0.95831,0,0.38302,0.02000,0.03524,1,0.72267,0.74102,0.63001,0,0.19518,0.60402,0.41425
combined_hard_shift,1,19,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,1,0.67966,0.90086,0.77871,1,0.55272,0.24396,0.96425,0,0.43818,0.47384,0.02000,0,0.40604,0.30482,0.19062,0,0.29819,0.37901,0.58646,0,0.37500,0.22977,0.09224
combined_hard_shift,1,20,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,1,0.35431,0.39863,0.98000,0,0.58793,0.02000,0.21560,1,0.55786,0.44414,0.72613,0,0.43827,0.09852,0.62147,0,0.11423,0.20199,0.47687,0,0.39692,0.75685,0.06417
combined_hard_shift,1,21,handoff,polished_cylinder,0.42000,0.48000,0.20000,0.25000,0,0.24193,0.54172,0.51098,1,0.68602,0.88174,0.69593,1,0.60373,0.42787,0.56426,0,0.72988,0.44144,0.18906,0,0.52066,0.51865,0.24962,0,0.28213,0.50297,0.10251
combined_hard_shift,1,22,slide,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.79604,0.44315,0.27618,0,0.21444,0.17558,0.10314,0,0.40598,0.68077,0.16393,0,0.48593,0.54056,0.25891,1,0.86451,0.73309,0.60679,0,0.57498,0.52525,0.55197
combined_hard_shift,1,23,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,1,0.60372,0.13239,0.81974,0,0.20393,0.05414,0.29435,0,0.85423,0.10964,0.02000,0,0.33733,0.31264,0.19703,0,0.57426,0.88784,0.59990,1,0.21877,0.45036,0.61060
combined_hard_shift,1,24,pick,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.40685,0.63806,0.81582,1,0.83648,0.98000,0.98000,0,0.58726,0.14819,0.35716,0,0.29093,0.02000,0.02000,0,0.67639,0.21614,0.02000,0,0.55268,0.02000,0.34006
combined_hard_shift,1,25,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.56219,0.32541,0.29139,0,0.51901,0.02000,0.12297,1,0.67864,0.33387,0.98000,0,0.15707,0.65910,0.45393,0,0.39838,0.43462,0.45286,0,0.42523,0.42197,0.18369
combined_hard_shift,1,26,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.37654,0.82268,0.02000,0,0.06000,0.23673,0.44730,0,0.48269,0.23826,0.18468,0,0.49514,0.02000,0.14843,0,0.41627,0.43297,0.39483,0,0.36669,0.35372,0.02000
combined_hard_shift,1,27,handoff,polished_cylinder,0.42000,0.48000,0.20000,0.25000,0,0.59443,0.23185,0.05206,1,0.50213,0.44522,0.55352,1,0.83079,0.02330,0.78817,1,0.20867,0.50869,0.61636,0,0.44625,0.15898,0.24613,0,0.60196,0.20552,0.30491
combined_hard_shift,1,28,slide,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.45029,0.27628,0.61517,0,0.50935,0.61156,0.13500,0,0.12759,0.45400,0.02000,0,0.45668,0.54229,0.12279,1,0.81062,0.96495,0.87092,0,0.10475,0.19255,0.20464
combined_hard_shift,1,29,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.40580,0.69444,0.10333,1,0.79339,0.74426,0.44235,0,0.42800,0.07529,0.02000,0,0.40039,0.46227,0.08059,0,0.53979,0.60331,0.02000,0,0.38245,0.37015,0.19606
combined_hard_shift,1,30,pick,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.04853,0.71722,0.21839,0,0.55698,0.59969,0.32645,0,0.35682,0.02000,0.41576,0,0.54913,0.37207,0.13015,1,0.60991,0.56570,0.58376,0,0.02000,0.48519,0.02000
combined_hard_shift,1,31,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.28438,0.37196,0.38150,0,0.43171,0.58769,0.31611,0,0.54242,0.98000,0.28232,0,0.46174,0.93950,0.56095,0,0.27142,0.43208,0.44369,0,0.50600,0.19799,0.41820
combined_hard_shift,1,32,open,latched_box,0.42000,0.48000,0.20000,0.25000,0,0.40274,0.40655,0.13282,0,0.48500,0.23524,0.11022,0,0.74446,0.16531,0.13604,0,0.31385,0.15331,0.22448,0,0.25321,0.98000,0.34779,1,0.63957,0.88480,0.98000
combined_hard_shift,1,33,handoff,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.60149,0.15421,0.31812,0,0.46123,0.84029,0.60275,0,0.07503,0.68621,0.34248,0,0.70807,0.39015,0.10407,1,0.42441,0.45499,0.69255,0,0.39565,0.46160,0.45719
combined_hard_shift,1,34,slide,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.30496,0.37757,0.20421,0,0.18221,0.20986,0.12962,1,0.54932,0.68805,0.85389,0,0.25377,0.24722,0.04921,1,0.49147,0.21494,0.87541,0,0.24321,0.02000,0.02000
combined_hard_shift,1,35,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.10007,0.20074,0.02000,1,0.66396,0.79222,0.87859,0,0.43311,0.15173,0.30210,0,0.38692,0.25547,0.24745,0,0.02000,0.55018,0.16959,0,0.46477,0.23369,0.27534
combined_hard_shift,1,36,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.25106,0.84819,0.22814,0,0.40350,0.83420,0.06287,1,0.65150,0.28529,0.77869,0,0.44597,0.66127,0.10156,0,0.36845,0.35434,0.73188,0,0.46271,0.02000,0.28638
combined_hard_shift,1,37,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,1,0.84358,0.98000,0.53818,0,0.18240,0.81857,0.02000,0,0.41069,0.65294,0.37152,0,0.11883,0.26168,0.52091,0,0.71977,0.15779,0.02000,0,0.71799,0.42552,0.35017
combined_hard_shift,1,38,open,latched_box,0.42000,0.48000,0.20000,0.25000,0,0.02000,0.87651,0.25536,0,0.33201,0.33078,0.27227,0,0.50659,0.67216,0.02079,1,0.48527,0.56334,0.53567,0,0.61880,0.43270,0.11231,1,0.79147,0.02000,0.58230
combined_hard_shift,1,39,handoff,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.49859,0.62513,0.59185,0,0.19034,0.58807,0.47113,0,0.46505,0.70157,0.46837,0,0.64753,0.30734,0.52136,0,0.49184,0.68534,0.19329,0,0.51450,0.59121,0.03735
combined_hard_shift,1,40,slide,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.40701,0.31528,0.36833,0,0.54744,0.26949,0.38247,1,0.70578,0.85775,0.88017,0,0.59696,0.28459,0.06645,1,0.64715,0.79114,0.65000,0,0.43712,0.02000,0.66649
combined_hard_shift,1,41,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,1,0.98000,0.48426,0.81536,0,0.49121,0.09023,0.33888,0,0.30062,0.36317,0.30959,1,0.45877,0.86031,0.74173,0,0.35419,0.97302,0.25450,0,0.02000,0.34993,0.52031
combined_hard_shift,1,42,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.14125,0.38821,0.53038,0,0.42608,0.39121,0.29544,1,0.63375,0.26565,0.55125,0,0.28342,0.22115,0.13873,0,0.47292,0.48065,0.13933,0,0.28739,0.36925,0.12020
combined_hard_shift,1,43,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.42657,0.31125,0.12348,1,0.81897,0.41444,0.88787,0,0.38872,0.27060,0.26583,0,0.48983,0.68008,0.02000,0,0.78305,0.30594,0.15468,0,0.07272,0.48623,0.37774
combined_hard_shift,1,44,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.40856,0.02000,0.27016,0,0.45605,0.54826,0.36689,0,0.18625,0.53826,0.15276,0,0.31308,0.42888,0.38502,0,0.33958,0.53163,0.24604,0,0.50325,0.27715,0.11221
combined_hard_shift,1,45,handoff,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.10208,0.41253,0.44971,0,0.17007,0.76358,0.39261,1,0.68595,0.52397,0.74395,0,0.26499,0.23602,0.24236,1,0.74191,0.51808,0.50420,0,0.53632,0.22273,0.17597
combined_hard_shift,1,46,slide,thin_shell,0.42000,0.48000,0.20000,0.25000,1,0.36692,0.80983,0.46565,0,0.28155,0.33784,0.55015,0,0.31458,0.40731,0.81371,0,0.77685,0.04493,0.21415,0,0.34499,0.55168,0.23112,0,0.29405,0.33074,0.28350
combined_hard_shift,1,47,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.30955,0.86689,0.20997,0,0.49856,0.78396,0.10669,0,0.59073,0.30293,0.40856,0,0.63805,0.31101,0.46861,0,0.32551,0.88809,0.30862,0,0.60426,0.43228,0.02409
combined_hard_shift,2,0,pick,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.65642,0.40980,0.43232,0,0.43923,0.37097,0.22906,0,0.35694,0.11265,0.12993,0,0.25784,0.29898,0.33407,1,0.64494,0.77268,0.73593,0,0.55014,0.35460,0.51641
combined_hard_shift,2,1,pour,opaque_cup,0.42000,0.48000,0.20000,0.25000,0,0.25907,0.29045,0.10644,0,0.18805,0.74721,0.09502,0,0.52357,0.30584,0.14982,1,0.70049,0.78755,0.62334,0,0.32530,0.64330,0.09082,0,0.57508,0.35226,0.26710
combined_hard_shift,2,2,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.12938,0.22339,0.74650,0,0.51938,0.20648,0.28855,1,0.51851,0.92639,0.66885,0,0.47078,0.30469,0.38786,0,0.28175,0.76454,0.42367,0,0.26108,0.98000,0.44510
combined_hard_shift,2,3,handoff,ceramic_tool,0.42000,0.48000,0.20000,0.25000,1,0.44084,0.77490,0.81611,0,0.44201,0.11864,0.19072,0,0.15700,0.74350,0.21445,0,0.21648,0.32581,0.32444,0,0.60112,0.19106,0.02000,0,0.36144,0.02000,0.25596
combined_hard_shift,2,4,slide,oily_block,0.42000,0.48000,0.20000,0.25000,0,0.37140,0.50082,0.53364,1,0.73053,0.93836,0.71927,1,0.62781,0.70082,0.62384,0,0.30465,0.07957,0.02000,0,0.09208,0.71811,0.64174,0,0.62933,0.30697,0.02000
combined_hard_shift,2,5,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.07486,0.17634,0.30218,0,0.25446,0.68284,0.19453,0,0.33446,0.26420,0.46632,0,0.57153,0.36735,0.66953,0,0.33767,0.32632,0.26623,0,0.51116,0.66296,0.47749
combined_hard_shift,2,6,pick,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.64381,0.77630,0.98000,0,0.19802,0.79073,0.15735,0,0.24973,0.41042,0.04938,0,0.55917,0.02586,0.14731,0,0.21727,0.14416,0.33182,0,0.36396,0.20016,0.22968
combined_hard_shift,2,7,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,1,0.66965,0.65883,0.76329,0,0.23196,0.69219,0.46772,0,0.21181,0.46583,0.31382,0,0.31265,0.66552,0.17006,1,0.72045,0.69700,0.74484,0,0.52698,0.14959,0.62705
combined_hard_shift,2,8,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.21264,0.71978,0.45865,0,0.46334,0.02000,0.48423,1,0.18760,0.72967,0.63337,0,0.60771,0.18034,0.02000,0,0.69017,0.46012,0.12339,0,0.35989,0.63287,0.09519
combined_hard_shift,2,9,handoff,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.43559,0.21388,0.02000,0,0.41950,0.37538,0.15390,1,0.61946,0.30277,0.57931,0,0.42037,0.02427,0.28491,0,0.57947,0.03491,0.27916,0,0.69038,0.12642,0.37133
combined_hard_shift,2,10,slide,polished_cylinder,0.42000,0.48000,0.20000,0.25000,0,0.63447,0.36697,0.23384,1,0.64530,0.41275,0.67898,1,0.72120,0.76730,0.60395,0,0.33184,0.32366,0.15252,1,0.75778,0.77651,0.82890,1,0.65098,0.56235,0.75635
combined_hard_shift,2,11,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.54145,0.41666,0.57043,0,0.44843,0.34856,0.02000,0,0.61553,0.41035,0.45093,1,0.41794,0.86904,0.63717,0,0.65259,0.51251,0.38958,0,0.35230,0.11112,0.33799
combined_hard_shift,2,12,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.02000,0.68388,0.02000,0,0.59461,0.54324,0.59781,1,0.61484,0.11106,0.76303,0,0.39081,0.02000,0.53263,0,0.57814,0.02000,0.25181,0,0.20298,0.59073,0.02000
combined_hard_shift,2,13,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,1,0.44357,0.77962,0.64445,0,0.44454,0.06053,0.50086,0,0.29145,0.07813,0.02421,0,0.20379,0.28680,0.30643,0,0.37661,0.19887,0.44242,0,0.54943,0.08562,0.02000
combined_hard_shift,2,14,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.52164,0.17049,0.08481,1,0.69558,0.54014,0.51164,0,0.37703,0.28510,0.47271,0,0.58827,0.05247,0.36718,0,0.14573,0.60632,0.30980,0,0.41225,0.55178,0.14269
combined_hard_shift,2,15,handoff,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.61831,0.38198,0.50486,0,0.49200,0.02000,0.02000,0,0.65933,0.02000,0.59078,0,0.52650,0.37109,0.45791,0,0.35401,0.29375,0.24025,0,0.27149,0.56012,0.31334
combined_hard_shift,2,16,slide,ceramic_tool,0.42000,0.48000,0.20000,0.25000,1,0.29829,0.34669,0.65431,0,0.42118,0.92267,0.02000,1,0.98000,0.52251,0.88090,0,0.29401,0.23352,0.22091,1,0.67089,0.74195,0.92342,0,0.39640,0.61778,0.04999
combined_hard_shift,2,17,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.60240,0.35115,0.52954,1,0.98000,0.13440,0.78405,1,0.57030,0.74831,0.66005,1,0.70863,0.73057,0.59059,0,0.55830,0.68072,0.13297,0,0.34022,0.21237,0.31476
combined_hard_shift,2,18,pick,oily_block,0.42000,0.48000,0.20000,0.25000,0,0.60243,0.98000,0.05937,1,0.62202,0.48991,0.87151,0,0.41477,0.14528,0.66145,1,0.51693,0.52647,0.68402,1,0.56679,0.49616,0.66741,1,0.60908,0.86592,0.98000
combined_hard_shift,2,19,pour,opaque_cup,0.42000,0.48000,0.20000,0.25000,0,0.25234,0.30730,0.13012,0,0.21982,0.95736,0.46245,0,0.36615,0.90355,0.07674,1,0.74968,0.27970,0.98000,0,0.50688,0.41290,0.49822,0,0.41171,0.48106,0.65100
combined_hard_shift,2,20,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.62912,0.34046,0.18899,0,0.57487,0.22728,0.21993,0,0.44430,0.48908,0.02000,0,0.50437,0.23935,0.38279,1,0.67817,0.72675,0.50180,0,0.43446,0.37313,0.19408
combined_hard_shift,2,21,handoff,ceramic_tool,0.42000,0.48000,0.20000,0.25000,1,0.25153,0.60029,0.75482,0,0.40241,0.55327,0.28727,1,0.74899,0.85527,0.56217,0,0.02000,0.34741,0.39618,1,0.86607,0.80761,0.98000,0,0.35562,0.51176,0.67696
combined_hard_shift,2,22,slide,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.40175,0.41903,0.67723,0,0.33496,0.80421,0.15280,1,0.70670,0.76052,0.78568,0,0.29436,0.43220,0.06229,0,0.37554,0.55709,0.24349,0,0.57123,0.15504,0.32981
combined_hard_shift,2,23,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,1,0.44346,0.79750,0.66661,0,0.47501,0.02000,0.08807,0,0.25015,0.39372,0.19761,0,0.52115,0.35275,0.59221,0,0.27708,0.31162,0.33836,0,0.43414,0.41706,0.55437
combined_hard_shift,2,24,pick,polished_cylinder,0.42000,0.48000,0.20000,0.25000,0,0.49827,0.70946,0.02000,1,0.77676,0.39144,0.84040,0,0.23605,0.72459,0.31584,0,0.08622,0.63241,0.17325,0,0.66560,0.23380,0.41540,0,0.61124,0.44052,0.28947
combined_hard_shift,2,25,pour,opaque_cup,0.42000,0.48000,0.20000,0.25000,1,0.42917,0.67840,0.54470,0,0.64466,0.25242,0.38500,1,0.67687,0.82505,0.92197,1,0.47851,0.98000,0.89965,0,0.65017,0.14728,0.25444,1,0.49931,0.58518,0.79115
combined_hard_shift,2,26,open,latched_box,0.42000,0.48000,0.20000,0.25000,1,0.59748,0.42649,0.63021,0,0.51076,0.02000,0.37595,0,0.76300,0.43559,0.41526,0,0.42539,0.33899,0.22991,0,0.42695,0.71195,0.42923,1,0.49300,0.98000,0.76318
combined_hard_shift,2,27,handoff,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.46625,0.21307,0.43196,0,0.38509,0.63310,0.11697,0,0.30721,0.53221,0.47721,0,0.46273,0.02000,0.19617,0,0.29366,0.14506,0.17492,0,0.59328,0.56021,0.28696
combined_hard_shift,2,28,slide,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.60048,0.17977,0.17176,0,0.44268,0.83088,0.26854,1,0.68306,0.98000,0.91601,0,0.42836,0.34094,0.17893,0,0.63285,0.16156,0.18486,0,0.47536,0.33915,0.02000
combined_hard_shift,2,29,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,1,0.79623,0.93272,0.76478,0,0.29015,0.48130,0.26823,0,0.10149,0.53417,0.63188,0,0.42782,0.49037,0.40943,0,0.52397,0.17598,0.40523,0,0.17155,0.26679,0.02000
combined_hard_shift,2,30,pick,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.50864,0.07976,0.41105,0,0.24644,0.62137,0.20048,0,0.08812,0.78329,0.31834,0,0.46586,0.48034,0.29566,1,0.68001,0.43030,0.25784,0,0.46523,0.02000,0.27157
combined_hard_shift,2,31,pour,opaque_cup,0.42000,0.48000,0.20000,0.25000,1,0.64471,0.39398,0.69005,0,0.33421,0.15518,0.19731,0,0.54659,0.88610,0.28796,1,0.86301,0.85759,0.98000,0,0.66641,0.41965,0.02000,0,0.52365,0.22680,0.07477
combined_hard_shift,2,32,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.06970,0.65988,0.35230,1,0.54863,0.98000,0.50634,1,0.46906,0.98000,0.90617,0,0.67913,0.42325,0.02000,0,0.39456,0.24741,0.10918,0,0.29183,0.42084,0.02000
combined_hard_shift,2,33,handoff,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.98000,0.76996,0.60811,0,0.37241,0.47858,0.14991,0,0.63040,0.52168,0.02000,0,0.49227,0.21208,0.05857,0,0.88828,0.32581,0.09957,1,0.61130,0.57665,0.84698
combined_hard_shift,2,34,slide,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.70865,0.34494,0.17924,0,0.49827,0.03823,0.20624,0,0.21447,0.86648,0.77583,1,0.55255,0.98000,0.51020,1,0.98000,0.23780,0.85486,0,0.47453,0.02000,0.08386
combined_hard_shift,2,35,insert,foam_insert,0.42000,0.48000,0.20000,0.25000,1,0.66159,0.71309,0.37881,0,0.35166,0.61685,0.36363,1,0.63705,0.83855,0.62380,0,0.22645,0.44701,0.45027,1,0.81866,0.84120,0.85239,0,0.50493,0.41370,0.34503
combined_hard_shift,2,36,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.39455,0.38844,0.18815,0,0.24192,0.74224,0.47111,1,0.63910,0.88955,0.40743,0,0.45326,0.02000,0.46275,1,0.30578,0.81878,0.42372,1,0.64086,0.60265,0.72160
combined_hard_shift,2,37,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.49310,0.51668,0.24108,1,0.55137,0.47864,0.67359,1,0.73295,0.29658,0.88077,0,0.41166,0.46141,0.37751,0,0.41337,0.50974,0.02000,0,0.13353,0.53671,0.40651
combined_hard_shift,2,38,open,latched_box,0.42000,0.48000,0.20000,0.25000,0,0.36824,0.60075,0.27140,0,0.21968,0.56420,0.02000,0,0.56195,0.25800,0.15467,0,0.21508,0.27228,0.10946,0,0.31816,0.23674,0.19128,1,0.65685,0.47883,0.67146
combined_hard_shift,2,39,handoff,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.68647,0.89352,0.72486,0,0.45179,0.43002,0.02000,0,0.27509,0.28220,0.39635,0,0.46722,0.20528,0.18967,0,0.44131,0.26973,0.19165,1,0.73749,0.39098,0.98000
combined_hard_shift,2,40,slide,thin_shell,0.42000,0.48000,0.20000,0.25000,1,0.59707,0.87732,0.88567,0,0.54723,0.57677,0.48673,0,0.37964,0.79931,0.02000,0,0.44096,0.08054,0.61078,0,0.35715,0.66801,0.19995,0,0.79362,0.40331,0.55248
combined_hard_shift,2,41,insert,foam_insert,0.42000,0.48000,0.20000,0.25000,1,0.78442,0.60608,0.81779,0,0.48396,0.74855,0.30812,0,0.64457,0.04859,0.39765,1,0.71725,0.85005,0.52239,1,0.88394,0.98000,0.72390,0,0.37516,0.68346,0.13396
combined_hard_shift,2,42,pick,generic_part,0.42000,0.48000,0.20000,0.25000,0,0.48346,0.40803,0.39342,0,0.33209,0.31640,0.52271,0,0.56810,0.31852,0.25409,0,0.61943,0.29358,0.19841,0,0.34259,0.32553,0.30245,0,0.62624,0.30669,0.31215
combined_hard_shift,2,43,pour,opaque_cup,0.42000,0.48000,0.20000,0.25000,0,0.25990,0.03231,0.18223,0,0.39753,0.64710,0.02000,0,0.54459,0.72727,0.30593,1,0.57932,0.76020,0.98000,0,0.29860,0.34092,0.32223,1,0.51233,0.45780,0.98000
combined_hard_shift,2,44,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,1,0.82775,0.16216,0.38206,1,0.49551,0.95476,0.41792,0,0.37839,0.40061,0.25453,0,0.35302,0.32319,0.12770,1,0.76286,0.07478,0.57409,0,0.55937,0.35074,0.27937
combined_hard_shift,2,45,handoff,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.65781,0.71746,0.35057,0,0.20951,0.39819,0.02000,0,0.45954,0.64231,0.41181,0,0.15993,0.15950,0.03352,1,0.62157,0.98000,0.65701,1,0.42643,0.65879,0.98000
combined_hard_shift,2,46,slide,glass_part,0.42000,0.48000,0.20000,0.25000,1,0.64944,0.67316,0.59387,0,0.26920,0.75409,0.02000,1,0.95553,0.83459,0.81315,0,0.29175,0.28642,0.50441,0,0.39743,0.55205,0.64828,0,0.46387,0.38708,0.34300
combined_hard_shift,2,47,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.39980,0.98000,0.05774,1,0.28719,0.63235,0.54255,1,0.71187,0.78155,0.98000,1,0.53301,0.64093,0.73181,0,0.31246,0.32607,0.02000,0,0.40593,0.62483,0.31047
combined_hard_shift,3,0,pick,dense_block,0.42000,0.48000,0.20000,0.25000,0,0.64487,0.87634,0.72188,0,0.18588,0.60972,0.30946,1,0.72933,0.98000,0.72761,0,0.59389,0.18029,0.02000,0,0.61625,0.14945,0.19032,0,0.65048,0.23292,0.02000
combined_hard_shift,3,1,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,1,0.41645,0.55375,0.98000,0,0.83821,0.48677,0.17584,0,0.05044,0.22273,0.02000,0,0.02000,0.75618,0.12191,0,0.50276,0.45185,0.45244,0,0.66240,0.28209,0.02000
combined_hard_shift,3,2,open,latched_box,0.42000,0.48000,0.20000,0.25000,0,0.12153,0.71433,0.28424,0,0.23667,0.50669,0.31313,1,0.60033,0.98000,0.45790,0,0.55549,0.04207,0.07470,1,0.77448,0.72113,0.65480,1,0.80797,0.13259,0.72345
combined_hard_shift,3,3,handoff,ceramic_tool,0.42000,0.48000,0.20000,0.25000,1,0.62171,0.60370,0.77578,1,0.55842,0.95511,0.93191,0,0.23456,0.51922,0.08377,0,0.39351,0.22503,0.42024,1,0.33028,0.86254,0.98000,1,0.59066,0.80143,0.71634
combined_hard_shift,3,4,slide,polished_cylinder,0.42000,0.48000,0.20000,0.25000,0,0.66474,0.02000,0.29160,1,0.63767,0.54149,0.86847,0,0.28395,0.19245,0.20682,0,0.11207,0.25926,0.34985,0,0.67462,0.80936,0.65083,0,0.51460,0.28485,0.16525
combined_hard_shift,3,5,insert,rigid_insert,0.42000,0.48000,0.20000,0.25000,0,0.10645,0.80308,0.21311,0,0.08930,0.47711,0.42348,0,0.31512,0.65859,0.26825,0,0.21006,0.08882,0.02580,0,0.31561,0.02000,0.22533,0,0.45442,0.53499,0.02000
combined_hard_shift,3,6,pick,ceramic_tool,0.42000,0.48000,0.20000,0.25000,1,0.66770,0.38989,0.72758,0,0.25778,0.64122,0.10589,0,0.55760,0.15270,0.06312,0,0.63604,0.11472,0.04791,1,0.56158,0.66991,0.83832,0,0.24309,0.47262,0.63086
combined_hard_shift,3,7,pour,empty_cup,0.42000,0.48000,0.20000,0.25000,0,0.32798,0.36405,0.21067,0,0.28866,0.30765,0.48977,1,0.71674,0.57254,0.62581,0,0.44848,0.43846,0.33820,1,0.79768,0.37481,0.91715,0,0.39231,0.19463,0.02000
combined_hard_shift,3,8,open,loose_lid_box,0.42000,0.48000,0.20000,0.25000,0,0.53959,0.89525,0.37264,0,0.35198,0.47470,0.02000,0,0.51619,0.25507,0.26682,0,0.60130,0.20702,0.25458,0,0.44952,0.22977,0.24189,0,0.34880,0.46024,0.02000
